Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Magnetic Disk Design Game,19.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"80 fully enclosed beads in a see-through 9"" x 10"" plastic case. Children guide the disks with a magnetic wand to create colorful shapes and designs. Handy carrying handle built into case.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Develops fine mo",tor skills and eye coordination</li> <li>Created for early childhood learning</li> <li>Create colorful shapes with the magnetic wand</li> <li>Not recommended for children under age 3</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755303&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,347981,EACH,$14.99,$17.24,19.99
AMACO Mexican Pottery Ready-for-Use Self-Hardening Clay - 25 pounds - Red,27.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Self-hardening for wheel or hand modeling. Dries a rich red. May be decorated if desired.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Ideal for ceramic, pottery and glaze projects</li> <li>Perfect for use with a wheel</li> <li>Paint or decorate</li",> <li>Students will explore creativity</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_351245.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktge,r/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for AMACO Mexican Pottery Ready-for-Use Self-Hardening Clay - 25 pounds - Red</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752931&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,351245,EACH,$20.99,$24.14,27.99
AMACO Aluminum Decorating and Sculpture Banding Wheel Turntable,30.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"All Aluminum wheel No. 5 is excellent for modeling, finishing and decoration. The 7"" head marked with concentric circles, rotates smoothly on a ball-bearing and is weighted at the rim for greater momentum. Can be attached to table by drilled base extensio","ns. Grooved wheel shank will accommodate a small round belt mechanization.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Sturdy yet lightweight aluminum turntable rotates effortlessly</li> <li>Great for sculpting, banding and turning items while pain","ting.</li> <li>features concentric centering circles on the top to line your work up correctly</li> <li>7"" head</li> </ul> <p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751857&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,TOOLS CERAMICS,,School Specialty,351506,EACH,$23.24,$26.73,30.99
AMACO Low Fire Dinnerware-Safe Gloss Glaze - 1 Pint - Opaque White,12.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"Cone 05 No-lead, cadmium free, dinnerware safe glazes.  These glazes flow during fire to correct most application defects; they fire with a high gloss. Because of the flexibility, good results can be obtained on all Amaco pottery clays. The glazes are app","lied on greenware by brushing, dipping, pouring or spraying. Firing range is Cones 06-05 (1815-1915 F); recommended firing temperature is Cone 05 (1911 F). Sold in plastic pint jars.</p> <b> </b> <ul> <li>Pint</li> <li>Very popular glaze provides brillian","t color and fires to a high gloss</li> <li>Glaze flows slightly during firing to correct most application defects</li> <li>Formulated for brushing, pouring, dipping, and sponging applications</li> <li>AP certified, dinnerware-safe, non-toxic, lead and cad",mium free</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_351785.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg,' border='0' alt='MSDS Sheet Download' /><br />MSDS download for AMACO Low Fire Dinnerware-Safe Gloss Glaze - 1 Pint - Opaque White</a></p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=764838&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,GLAZES,,School Specialty,351785,EACH,$9.37,$10.78,12.49
AMACO LG Gloss Low Fire Glaze - 1 Pint - Green,14.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"Cone 06 - 04 No-lead, cadmium free, dinnerware safe glazes. In this popular Amaco LG/GG Majolica Gloss Glaze series, there are brilliant opaque and transparent colors. These glazes flow during fire to correct most application defects; they fire with a hig","h gloss. Because of the flexibility, good results can be obtained on all Amaco pottery clays. The glazes are applied on greenware by brushing, dipping, pouring or spraying. Firing range is Cones 06-05 (1815-1915 F); recommended firing temperature is Cone ",05 (1911 F). Sold in plastic pint jars.</p> <b> </b> <ul> <li>Pint</li> <li>Very popular glaze provides brilliant color and fires to a high gloss</li> <li>Glaze flows slightly during firing to correct most application defects</li> <li>Formulated for brush,"ing, pouring, dipping, and sponging applications</li> <li>Dinnerware-safe</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_351803.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialt",y.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for AMACO LG Gloss Low Fire Glaze - 1 Pint - Green</a></p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=764891&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,GLAZES,,School Specialty,351803,EACH,$10.57,$12.16,14.09
AMACO Low Fire Dinnerware-Safe Gloss Glaze - 1 Pint - Purple,19.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"Cone 05 No-lead, cadmium free, dinnerware safe glazes. These glazes flow during fire to correct most application defects; they fire with a high gloss. Because of the flexibility, good results can be obtained on all Amaco pottery clays. The glazes are appl","ied on greenware by brushing, dipping, pouring or spraying. Firing range is Cones 06-05 (1815-1915 F); recommended firing temperature is Cone 05 (1911 F). Sold in plastic pint jars.</p> <b> </b> <ul> <li>Pint</li> <li>Very popular glaze provides brilliant"," color and fires to a high gloss</li> <li>Glaze flows slightly during firing to correct most application defects</li> <li>Formulated for brushing, pouring, dipping, and sponging applications</li> <li>AP certified, dinnerware-safe, non-toxic, lead and cadm",ium free</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_351857.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg', border='0' alt='MSDS Sheet Download' /><br />MSDS download for AMACO Low Fire Dinnerware-Safe Gloss Glaze - 1 Pint - Purple</a></p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=764724&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,GLAZES,,School Specialty,351857,EACH,$14.99,$17.24,19.99
AMACO Marblex Ready-for-Use Self-Hardening Clay - 25 pounds - Gray,26.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Gray clay in moist, ready-for-use form. Ideal for providing permanent objects without firing. Air-dried pieces are hard and durable but not waterproof. Can be decorated.</p> <b> </b> <ul> <li>25 Pounds</li> <li>Durable, but not waterproof</li> <li>Decorat",e once dried</li> <li>Air dry</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_352730.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documen,ts/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for AMACO Marblex Ready-for-Use Self-Hardening Clay - 25 pounds - Gray</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752923&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,352730,EACH,$19.87,$22.85,26.49
"6"" Plastic Large Eye Needles - Pack of 12",4.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Fibercraft & Textile Arts,Textile Art Materials,,New,10000,"Safety first! Plastic needles with large eyes ideal for elementary stitchery or weaving, and standard size needles for older students.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752243&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,FIBER ARTS,YARNS,,School Specialty,357014,PACK OF 12,$3.67,$4.22,4.89
Sweet Pipes Hands-On Recorder Book,4.99,Toys & Games,Toys,Educational Toys,,,,New,10000,Excellent Instructional book for recorders. (Canto Soprano Recorder and CD sold separately),,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759744&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MUSIC,TEACHING AIDS,,School Specialty,357787,EACH,$3.74,$4.30,4.99
Trend Colors and Shapes Match Me Game,14.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"Players use one side of the board to learn six colors and eight shapes, the other to identify shapes of real-life objects. Ideal for early childhood and learners with disabilities or anyone learning English. 1-8 players. Ages 3+. Standard Focus: spatial a","wareness, vocabulary.</p> <b> </b> <ul> <li>Quantity One</li> <li>Award-winning Match Me Games engage learners with fun interactive play</li> <li>Two-sided game board for multiple skill levels</li> <li>Game plays three ways in an easy-to-follow format</li",> <li>1 to 8 players</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=796098&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,357947,EACH,$11.24,$12.93,14.99
Sax Economy 140 pound Watercolor Paper - 18 x 24 inches - Pack of 100 Sheets - White,98.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Watercolor Paper,,New,10000,"Student-grade heavyweight watercolor paper. Uniform whiteness. Good working textures. 100 sheets per package.</p> <b> </b> <ul> <li>Pack of 100 Sheets</li> <li>Good quality, natural white, acid-free 140# (300 gsm) paper</li> <li>Ideal for beginning artist",s and experimenting with new techniques</li> <li>Good working texture and uniform whiteness</li> <li>Economically priced</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775114&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,WATERCOLOR PAPER,,School Specialty,358445,PACK OF 100,$74.24,$85.38,98.99
Sax Economy 90 pound Watercolor Paper - 18 x 24 inches - Pack of 100 Sheets - White,69.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Watercolor Paper,,New,10000,"Student-grade medium weight watercolor paper. Uniform whiteness. Good working textures. 100 sheets per package.</p> <b> </b> <ul> <li>Pack of 100 Sheets</li> <li>Good quality, natural white, acid-free 90# (185gsm) paper</li> <li>Ideal for beginning artist",s and experimenting with new techniques</li> <li>Good working texture and uniform whiteness</li> <li>Economically priced</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775102&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,WATERCOLOR PAPER,,School Specialty,358451,PACK OF 100,$52.49,$60.36,69.99
Sax Economy 90 pound Watercolor Paper - 24 x 36 inches - Pack of 100 Sheets - White,117.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Watercolor Paper,,New,10000,"Student-grade medium weight watercolor paper. Uniform whiteness. Good working textures. 100 sheets per package.</p> <b> </b> <ul> <li>Pack of 100 Sheets</li> <li>Good quality, natural white, acid-free 90# (185gsm) paper</li> <li>Ideal for beginning artist",s and experimenting with new techniques</li> <li>Good working texture and uniform whiteness</li> <li>Economically priced</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775107&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,WATERCOLOR PAPER,,School Specialty,358454,PACK OF 100,$88.49,$101.76,117.99
White Sand - 25 lbs - Non-Toxic,15.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,Sparkling white sand is perfect for large scale activities. Environmentally safe and 100% non-toxic. 25 lbs.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Use in sand boxes or tables</li> <li>Ideal for early childhood classrooms or daycare</li> <li>C,reate castles or sculptures by adding a little water</li> <li>Note: Shovel and bucket are NOT included</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_358470.pdf 'target='_blank'><img src=,'http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for White Sand - 25 lbs - Non-Toxic </a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=760997&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,358470,EACH,$11.92,$13.71,15.89
Richeson Rough Newsprint Pad - 32 pound - 9 x 12 inches - 50 Sheets,2.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Drawing newsprint is excellent for charcoal, pencil, conte crayon pastels, etc. It will work well for loose sketches, free drawings, etc, and is very economical. 32 lb. paper. 50 sheets/pad.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756877&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,NEWSPRINT,,School Specialty,358736,EACH,$1.57,$1.81,2.09
Richeson Rough Newsprint Pad - 32 pound - 18 x 24 inches - 50 Sheets,5.69,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Drawing newsprint is excellent for charcoal, pencil, conte crayon pastels, etc. It will work well for loose sketches, free drawings, etc, and is very economical. 32 lb. paper. 50 sheets/pad.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756884&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,NEWSPRINT,,School Specialty,358742,EACH,$4.27,$4.91,5.69
The Master s Artist s Hand Soap,4.59,Health & Beauty,Health Care,,,,,New,10000,"Removes paint from your hands like magic! Just lather up with water and in no time your hands are clean, soft and fresh smelling. No more need for harsh chemicals or paint thinners. Non-toxic; won't pollute air or water. Bar is 3 oz. net. <p><a href='http",://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_359261.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' />,<br />MSDS download for The Master s Artist s Hand Soap</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773757&encrypt=.jpg,,,,,SCHOOL SUPPLIES,JANITORIAL/BREAKROOM SUPPLIES,CLEANING,SKIN CARE,,School Specialty,359261,EACH,$3.44,$3.96,4.59
Childrens Factory Manual Dexterity Boards with Heavy Duty Cotton Covers - Set of 6,99.95,Toys & Games,Toys,Building Toys,,,,New,10000,"Individual boards of masonite covered in heavy duty cotton blend, encourages children to practice basic skills. Play tasks reinforce basic learning. Includes: Zipper Board, Lacing Board, Snap Board, Button Board, Buckle Board, Bow Tying Board. Set of 6.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755309&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MANIPULATIVE PLAY,FINE MOTOR,,School Specialty,360417,EACH,$74.96,$86.20,99.95
Childrens Factory Heavy Duty Cotton-Polyester Blend Manual Dexterity Vests - Set of 4,67.49,Toys & Games,Toys,Building Toys,,,,New,10000,"Heavy duty, cotton polyester blend dressing vests encourage practice in basic dressing skills. Elastic panels enable one size to fit all little people. Includes: Snap Vest, Button Vest, Zipper Vest, Combination Vest (Button & Zipper). Set of 4.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755316&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MANIPULATIVE PLAY,FINE MOTOR,,School Specialty,360420,EACH,$50.62,$58.21,67.49
